1,62.55
2,46.55
3,59.7
4,55.62
5,55.21
6,64.62
7,7.14
8,14.81
9,-5.72
10,21.62
11,12.69
12,5.74
13,6.23
14,25.29
15,6.9
16,12.66
17,10.05
18,8.78
19,27.56
20,6.06
21,-4.99
22,12.31
23,7.33
24,7.62
25,-0.95
26,17.41
27,18.92
28,17.54
29,11.11
30,7.86
31,6.48
32,9.0
33,2.23
34,8.51
35,15.33
36,1.35
37,15.32
38,5.38
39,6.34
40,19.48
41,13.54
42,7.4
43,17.44
44,4.92
45,9.74
46,1.86
47,16.51
48,2.01
49,15.19
50,9.43
51,1.53
52,1.13
53,22.43
54,14.83
55,13.61
56,8.92
57,11.91
58,9.24
59,6.29
60,10.3
61,26.26
62,7.44
63,21.23
64,-0.21
65,5.55
66,16.59
67,2.2
68,0.76
69,3.78
70,5.14
71,9.66
72,6.35
73,16.18
74,-7.77
75,11.88
76,7.05
77,18.95
78,23.54
79,23.31
80,28.63
81,3.81
82,-4.21
83,11.57
84,11.66
85,13.45
86,-2.29
87,3.64
88,16.6
89,-3.98
90,21.56
91,-3.84
92,10.47
93,7.67
94,4.3
95,14.26
96,6.27
97,17.24
98,8.34
99,7.65
100,-1.07
101,7.4
102,-1.2
103,2.84
104,10.68
105,-0.15
106,21.78
107,-2.03
108,16.62
109,3.91
110,20.43
111,11.44
112,3.89
113,7.78
114,6.56
115,16.05
116,-9.79
117,10.31
118,5.88
119,13.5
120,19.96
121,13.54
122,10.42
123,22.21
124,20.85
125,-4.86
126,13.75
127,14.2
128,9.89
129,8.1
130,1.6
131,-1.82
132,16.87
133,-0.86
134,-1.93
135,-1.07
136,12.02
137,26.26
138,8.42
139,3.12
140,-6.64
141,5.59
142,-4.52
143,5.5
144,-5.43
145,6.73
146,4.05
147,9.56
148,-5.13
149,10.28
150,21.33
151,6.65
152,25.78
153,1.18
154,5.87
155,-0.17
156,12.95
157,10.04
158,10.75
159,20.14
160,7.46
161,3.49
162,19.96
163,0.14
164,-2.6
165,12.07
166,-2.51
167,-3.96
168,2.87
169,-1.07
170,0.26
171,23.96
172,8.92
173,11.74
174,17.31
175,12.3
176,16.85
177,0.86
178,3.19
179,16.02
180,9.36
181,6.67
182,22.57
183,9.16
184,12.07
185,-2.71
186,2.55
187,21.95
188,-2.0
189,7.73
190,9.33
191,4.87
192,15.7
193,7.38
194,14.85
195,4.21
196,0.34
197,9.96
198,21.78
199,8.47
200,-2.45
201,9.2
202,22.84
203,12.31
204,15.92
205,11.64
206,6.64
207,7.14
208,20.48
209,21.91
210,18.47
211,8.66
212,6.51
213,15.14
214,8.31
215,13.66
216,13.87
217,9.23
218,11.97
219,15.41
220,17.36
221,8.98
222,13.53
223,-0.87
224,18.33
225,9.22
226,-6.52
227,17.74
228,7.3
229,-5.63
230,-5.15
231,13.64
232,8.66
233,11.64
234,17.16
235,-4.46
236,3.0
237,26.56
238,18.34
239,18.31
240,9.75
241,7.5
242,4.64
243,2.4
244,21.81
245,2.2
246,11.1
247,4.59
248,15.67
249,3.76
250,19.99
251,8.67
252,12.65
253,9.92
254,10.72
255,15.58
256,4.63
257,17.13
258,22.02
259,18.39
260,10.62
261,5.43
262,2.27
263,1.64
264,13.35
265,0.38
266,18.95
267,12.44
268,17.51
269,-2.4
270,7.29
271,6.58
272,7.62
273,21.04
274,19.64
275,8.07
276,12.22
277,15.87
278,17.74
279,17.23
280,19.5
281,9.51
282,20.71
283,0.03
284,6.02
285,24.73
286,-1.57
287,23.29
288,2.17
289,13.03
290,-1.75
291,21.37
292,21.64
293,3.7
294,3.65
295,12.25
296,6.34
297,11.75
298,15.64
299,-4.06
300,10.2
301,17.09
302,3.98
303,-5.48
304,14.68
305,2.6
306,8.89
307,15.93
308,19.64
309,-4.19
310,-5.51
311,7.29
312,10.83
313,15.06
314,1.26
315,8.77
316,2.47
317,3.55
318,1.26
319,4.24
320,19.31
321,-2.25
322,1.46
323,19.36
324,9.48
325,16.23
326,16.31
327,17.03
328,5.24
329,13.92
330,7.75
331,11.43
332,-2.3
333,9.35
334,3.15
335,18.41
336,-5.42
337,14.01
338,13.51
339,6.22
340,6.54
341,4.2
342,17.16
343,10.85
344,16.51
345,4.56
346,3.49
347,7.47
348,-1.62
349,24.19
350,4.55
351,24.74
352,-3.73
353,22.52
354,10.44
355,0.49
356,18.64
357,-3.99
358,21.22
359,16.91
360,11.37
361,-1.14
362,-6.42
363,2.06
364,15.62
365,-3.03
