1,65.46
2,54.08
3,71.74
4,55.21
5,64.26
6,46.04
7,-1.15
8,-9.41
9,-3.8
10,-5.36
11,-2.3
12,16.34
13,12.87
14,2.59
15,9.03
16,9.58
17,-5.14
18,13.9
19,23.95
20,12.71
21,0.54
22,17.17
23,26.67
24,4.58
25,7.24
26,23.55
27,20.93
28,2.92
29,14.65
30,18.99
31,6.32
32,6.38
33,0.03
34,0.93
35,1.69
36,11.66
37,7.93
38,20.15
39,2.68
40,9.36
41,9.69
42,-2.2
43,6.09
44,-6.64
45,16.43
46,6.0
47,3.57
48,7.91
49,7.81
50,9.39
51,9.49
52,11.03
53,23.57
54,17.69
55,6.16
56,4.97
57,7.83
58,-2.19
59,2.56
60,9.08
61,6.52
62,19.75
63,8.26
64,15.88
65,20.34
66,-2.46
67,7.58
68,6.07
69,17.7
70,13.24
71,25.23
72,9.47
73,5.29
74,6.84
75,11.71
76,22.77
77,13.41
78,13.53
79,18.51
80,6.26
81,6.57
82,-4.55
83,13.26
84,12.02
85,-4.69
86,17.38
87,9.34
88,11.71
89,7.45
90,14.14
91,2.37
92,25.65
93,17.69
94,-1.14
95,-2.01
96,2.52
97,20.38
98,15.64
99,9.13
100,26.2
101,13.3
102,12.39
103,14.99
104,3.74
105,13.59
106,5.37
107,10.74
108,9.52
109,11.76
110,3.89
111,15.64
112,10.29
113,5.88
114,12.16
115,3.16
116,-1.99
117,5.61
118,12.63
119,13.28
120,7.63
121,3.98
122,7.48
123,13.17
124,24.03
125,0.53
126,21.25
127,23.5
128,13.3
129,2.37
130,22.46
131,-0.09
132,3.33
133,27.0
134,5.25
135,-3.2
136,6.2
137,3.22
138,8.38
139,20.69
140,9.07
141,-5.43
142,-1.85
143,12.34
144,3.81
145,0.77
146,2.27
147,6.33
148,4.81
149,-5.88
150,20.81
151,19.34
152,-1.52
153,0.4
154,-3.02
155,10.86
156,8.16
157,5.04
158,-4.1
159,2.68
160,-0.54
161,14.65
162,11.45
163,6.18
164,12.26
165,16.22
166,3.56
167,9.12
168,19.17
169,8.75
170,0.69
171,15.27
172,20.64
173,16.91
174,2.05
175,18.46
176,12.6
177,11.37
178,-7.96
179,-2.82
180,3.16
181,13.84
182,16.0
183,9.19
184,17.86
185,6.46
186,22.17
187,7.5
188,-0.42
189,5.81
190,10.46
191,10.85
192,-8.0
193,16.25
194,-1.15
195,1.14
196,13.85
197,10.13
198,5.07
199,0.29
200,19.4
201,17.67
202,0.36
203,-0.44
204,12.83
205,26.69
206,18.7
207,6.15
208,24.54
209,7.92
210,9.35
211,2.08
212,12.43
213,12.64
214,9.68
215,-5.62
216,13.34
217,3.44
218,11.84
219,21.35
220,-0.46
221,20.96
222,10.09
223,14.85
224,5.73
225,18.11
226,6.17
227,22.44
228,-8.01
229,17.86
230,0.16
231,2.46
232,0.71
233,14.93
234,11.41
235,8.26
236,10.21
237,22.82
238,5.99
239,4.89
240,5.23
241,-3.38
242,6.22
243,5.67
244,-2.44
245,4.41
246,25.47
247,23.17
248,10.14
249,19.19
250,-1.3
251,14.04
252,3.97
253,4.61
254,0.61
255,1.53
256,15.18
257,3.24
258,16.44
259,5.21
260,4.69
261,15.62
262,15.1
263,11.94
264,16.49
265,26.12
266,22.13
267,-5.66
268,10.66
269,3.55
270,21.88
271,-4.69
272,7.64
273,10.85
274,-4.09
275,19.86
276,13.33
277,22.19
278,-1.5
279,22.14
280,12.0
281,8.47
282,13.54
283,2.06
284,-9.94
285,22.93
286,14.3
287,17.19
288,12.9
289,10.0
290,18.64
291,8.68
292,21.12
293,15.35
294,17.44
295,10.81
296,10.39
297,0.66
298,13.54
299,12.81
300,-0.33
301,20.27
302,15.26
303,10.43
304,13.02
305,16.63
306,1.67
307,11.52
308,23.01
309,23.84
310,13.83
311,2.11
312,23.66
313,3.4
314,9.23
315,18.71
316,4.79
317,13.61
318,2.02
319,-0.47
320,3.34
321,13.95
322,14.18
323,22.16
324,15.84
325,11.56
326,16.78
327,24.6
328,12.42
329,15.78
330,-5.36
331,3.8
332,4.5
333,12.12
334,-8.23
335,16.12
336,2.03
337,15.96
338,12.31
339,-1.47
340,13.29
341,10.23
342,21.89
343,-0.05
344,4.52
345,13.04
346,15.96
347,9.24
348,-7.38
349,-0.6
350,14.53
351,-1.17
352,28.51
353,11.53
354,11.11
355,10.89
356,-1.85
357,13.71
358,-8.05
359,8.69
360,7.73
361,6.62
362,13.74
363,18.2
364,12.66
365,6.13
