1,43.72
2,57.01
3,49.09
4,63.53
5,72.26
6,54.63
7,1.86
8,6.25
9,8.55
10,11.11
11,26.73
12,5.02
13,27.77
14,14.98
15,14.28
16,3.55
17,27.14
18,3.17
19,6.37
20,2.14
21,18.41
22,20.98
23,-0.69
24,20.66
25,20.2
26,7.19
27,-3.04
28,10.67
29,4.02
30,16.92
31,8.27
32,20.65
33,2.38
34,16.72
35,-2.83
36,19.97
37,10.36
38,7.95
39,14.79
40,7.52
41,15.46
42,1.6
43,-5.75
44,8.03
45,20.37
46,20.42
47,-3.28
48,12.8
49,3.91
50,8.76
51,2.83
52,12.64
53,3.29
54,11.05
55,-1.82
56,2.42
57,4.41
58,8.44
59,-2.39
60,17.54
61,6.61
62,8.52
63,26.49
64,24.68
65,13.48
66,22.9
67,7.45
68,19.49
69,9.41
70,17.32
71,14.44
72,9.39
73,19.73
74,9.02
75,23.32
76,-1.39
77,4.84
78,8.89
79,14.55
80,21.34
81,11.6
82,20.63
83,9.98
84,6.71
85,-5.49
86,15.75
87,0.78
88,5.84
89,12.2
90,15.73
91,12.92
92,7.26
93,-3.81
94,-1.59
95,4.83
96,24.98
97,17.01
98,16.36
99,4.11
100,7.0
101,23.6
102,11.62
103,0.4
104,10.59
105,15.06
106,5.56
107,20.89
108,5.36
109,22.86
110,7.39
111,16.9
112,11.36
113,8.83
114,2.81
115,4.15
116,7.26
117,6.04
118,16.84
119,1.45
120,17.65
121,9.85
122,13.18
123,25.22
124,12.07
125,22.26
126,24.47
127,10.64
128,10.07
129,12.11
130,18.1
131,7.37
132,9.81
133,7.96
134,16.86
135,18.6
136,8.09
137,9.34
138,13.45
139,12.6
140,11.09
141,6.72
142,-0.42
143,20.45
144,23.19
145,18.6
146,9.16
147,17.47
148,4.32
149,8.81
150,24.47
151,18.66
152,6.02
153,21.2
154,-6.07
155,12.39
156,8.93
157,18.72
158,4.21
159,2.21
160,15.18
161,11.99
162,-6.63
163,-0.02
164,-2.53
165,-6.5
166,12.41
167,19.68
168,6.6
169,1.04
170,6.55
171,14.64
172,-5.77
173,17.01
174,23.2
175,6.26
176,6.67
177,20.93
178,15.64
179,12.86
180,3.67
181,6.32
182,20.27
183,9.49
184,13.85
185,8.75
186,15.39
187,7.19
188,17.57
189,-3.65
190,-2.59
191,8.98
192,-0.93
193,0.95
194,6.14
195,11.65
196,20.35
197,-0.72
198,12.02
199,22.26
200,20.98
201,6.8
202,6.22
203,19.14
204,4.59
205,10.93
206,11.56
207,-6.01
208,7.71
209,14.24
210,7.68
211,5.35
212,11.52
213,11.0
214,4.07
215,9.64
216,21.6
217,8.32
218,5.41
219,11.26
220,14.73
221,7.63
222,10.85
223,5.48
224,3.91
225,4.66
226,-0.51
227,17.64
228,11.2
229,4.74
230,0.74
231,19.97
232,15.31
233,7.08
234,5.3
235,3.28
236,13.28
237,27.2
238,26.86
239,25.49
240,3.61
241,15.2
242,12.89
243,13.53
244,11.07
245,5.35
246,13.73
247,23.38
248,23.32
249,-4.81
250,8.19
251,23.64
252,-0.33
253,-5.07
254,17.04
255,0.23
256,15.08
257,7.31
258,19.42
259,-5.1
260,-1.1
261,-4.49
262,3.36
263,15.12
264,9.14
265,-1.02
266,4.7
267,-1.91
268,10.05
269,8.4
270,8.34
271,3.35
272,4.13
273,0.95
274,22.98
275,2.04
276,12.76
277,2.05
278,7.82
279,15.69
280,11.1
281,8.32
282,0.66
283,11.44
284,6.46
285,26.1
286,19.41
287,5.33
288,13.62
289,17.08
290,4.66
291,11.53
292,11.53
293,16.59
294,-1.02
295,17.64
296,11.96
297,21.8
298,9.39
299,1.25
300,12.66
301,19.86
302,11.06
303,9.61
304,12.49
305,18.64
306,5.69
307,5.31
308,-6.93
309,7.75
310,12.73
311,2.21
312,1.08
313,8.48
314,4.53
315,9.95
316,-2.97
317,5.8
318,15.53
319,7.96
320,7.3
321,-7.89
322,4.43
323,23.24
324,19.85
325,19.23
326,19.17
327,16.05
328,-6.72
329,11.15
330,17.02
331,7.27
332,-1.88
333,14.5
334,3.71
335,11.97
336,-2.29
337,-7.41
338,5.0
339,11.59
340,8.7
341,9.58
342,12.3
343,7.73
344,14.49
345,22.29
346,6.59
347,2.22
348,14.69
349,-3.48
350,13.28
351,17.29
352,9.17
353,12.04
354,-1.75
355,19.51
356,-0.93
357,-8.68
358,2.34
359,2.08
360,-5.87
361,16.24
362,7.96
363,-0.38
364,2.4
365,18.05
