1,49.22
2,73.33
3,75.04
4,58.57
5,69.3
6,68.79
7,22.5
8,21.1
9,-2.21
10,13.34
11,5.85
12,3.94
13,7.52
14,13.51
15,-2.62
16,15.62
17,0.45
18,19.02
19,4.64
20,-4.82
21,-3.95
22,14.35
23,-1.82
24,16.17
25,18.64
26,8.82
27,6.76
28,20.23
29,-2.21
30,18.82
31,22.83
32,15.38
33,10.13
34,16.5
35,1.82
36,1.11
37,2.34
38,16.64
39,3.72
40,5.96
41,16.97
42,-4.25
43,3.81
44,16.46
45,-0.17
46,2.06
47,16.79
48,13.17
49,8.75
50,7.91
51,4.32
52,2.69
53,-2.19
54,5.72
55,11.32
56,0.43
57,5.01
58,0.01
59,15.36
60,-4.08
61,11.04
62,12.52
63,7.69
64,10.85
65,8.07
66,6.83
67,7.33
68,17.36
69,23.19
70,13.75
71,8.41
72,7.77
73,0.79
74,9.86
75,1.15
76,0.08
77,-2.45
78,4.58
79,8.94
80,17.19
81,-0.48
82,15.73
83,4.11
84,17.98
85,7.98
86,21.22
87,7.29
88,6.54
89,10.58
90,23.43
91,9.95
92,-3.15
93,0.46
94,-0.42
95,6.92
96,6.55
97,9.8
98,14.76
99,14.24
100,2.1
101,9.13
102,20.74
103,14.88
104,25.82
105,18.13
106,-8.79
107,12.88
108,21.9
109,-1.19
110,-0.89
111,7.22
112,15.65
113,4.27
114,15.23
115,9.5
116,11.72
117,2.71
118,7.21
119,8.17
120,-3.57
121,17.46
122,25.83
123,-5.97
124,10.8
125,13.9
126,15.36
127,4.25
128,13.74
129,10.73
130,2.41
131,0.99
132,-5.15
133,-1.73
134,16.46
135,-4.71
136,14.11
137,10.61
138,17.66
139,7.15
140,3.43
141,9.69
142,15.51
143,0.39
144,2.48
145,2.97
146,6.7
147,6.05
148,14.44
149,6.59
150,7.74
151,15.0
152,5.17
153,14.0
154,15.4
155,-1.16
156,10.49
157,17.97
158,1.95
159,-1.73
160,12.15
161,12.07
162,15.95
163,6.27
164,9.02
165,-3.01
166,1.01
167,11.36
168,10.85
169,-4.49
170,16.65
171,8.6
172,8.02
173,13.95
174,18.21
175,7.99
176,19.22
177,9.85
178,15.49
179,-0.56
180,14.13
181,11.42
182,10.12
183,8.63
184,14.5
185,-3.83
186,5.69
187,-3.37
188,-0.87
189,3.38
190,21.26
191,16.1
192,-6.89
193,23.38
194,1.77
195,2.34
196,23.38
197,3.77
198,10.47
199,24.6
200,14.02
201,-5.73
202,10.15
203,5.66
204,23.66
205,21.06
206,16.34
207,18.39
208,23.52
209,21.22
210,19.26
211,10.06
212,9.44
213,22.56
214,18.82
215,-0.48
216,16.02
217,6.3
218,10.75
219,9.01
220,-4.43
221,10.55
222,-7.52
223,2.89
224,26.84
225,5.53
226,16.16
227,-0.48
228,4.62
229,12.84
230,10.34
231,12.6
232,11.97
233,13.26
234,15.19
235,18.06
236,5.48
237,8.03
238,13.16
239,-6.77
240,6.31
241,9.8
242,11.93
243,6.49
244,0.36
245,1.18
246,5.58
247,0.83
248,16.53
249,21.16
250,4.56
251,10.36
252,9.99
253,20.72
254,13.95
255,12.33
256,9.24
257,7.89
258,13.19
259,9.63
260,9.31
261,12.44
262,13.4
263,11.51
264,1.42
265,16.0
266,20.84
267,21.6
268,24.54
269,1.42
270,2.66
271,4.96
272,10.05
273,12.48
274,6.39
275,14.01
276,-5.3
277,0.55
278,6.89
279,5.97
280,19.7
281,7.93
282,-1.9
283,-4.59
284,-2.14
285,8.98
286,16.9
287,19.44
288,-6.9
289,9.95
290,13.64
291,-3.25
292,13.95
293,11.12
294,12.51
295,17.86
296,21.84
297,2.22
298,11.79
299,7.13
300,-5.16
301,7.6
302,-4.98
303,3.98
304,-0.31
305,2.24
306,19.6
307,1.42
308,4.47
309,8.4
310,8.1
311,8.29
312,5.58
313,5.09
314,13.0
315,25.27
316,8.26
317,14.16
318,7.92
319,12.82
320,5.82
321,8.41
322,12.26
323,20.18
324,7.07
325,18.84
326,16.83
327,18.78
328,9.7
329,-5.91
330,9.53
331,9.8
332,-5.9
333,4.29
334,15.35
335,3.03
336,4.46
337,6.04
338,0.59
339,2.69
340,13.48
341,18.2
342,22.53
343,16.6
344,-6.76
345,11.21
346,4.29
347,8.86
348,8.43
349,8.2
350,11.28
351,5.03
352,19.66
353,19.93
354,-3.93
355,-3.26
356,-0.98
357,9.96
358,10.75
359,-6.34
360,-7.32
361,-1.69
362,11.22
363,25.54
364,4.05
365,11.85
