1,61.45
2,59.19
3,60.01
4,46.15
5,63.76
6,62.88
7,9.17
8,13.01
9,3.25
10,5.01
11,10.54
12,23.93
13,20.58
14,9.32
15,11.87
16,2.41
17,7.16
18,13.24
19,10.44
20,25.03
21,3.68
22,-5.41
23,16.53
24,16.59
25,8.48
26,9.72
27,7.69
28,5.15
29,7.13
30,3.12
31,4.01
32,17.46
33,2.02
34,9.1
35,22.77
36,-3.97
37,7.79
38,13.74
39,-4.68
40,7.18
41,22.74
42,2.22
43,17.33
44,8.23
45,9.06
46,4.03
47,12.03
48,4.95
49,16.69
50,3.41
51,1.46
52,-6.14
53,-0.46
54,18.56
55,0.74
56,20.11
57,6.17
58,9.74
59,11.51
60,20.11
61,5.29
62,10.01
63,13.62
64,4.22
65,11.26
66,8.53
67,19.86
68,11.58
69,12.03
70,16.46
71,11.47
72,10.31
73,13.83
74,15.26
75,0.64
76,2.59
77,17.85
78,8.62
79,-1.5
80,-1.71
81,12.39
82,17.27
83,13.31
84,7.48
85,13.75
86,11.6
87,17.5
88,1.68
89,12.37
90,5.73
91,14.68
92,3.3
93,2.1
94,1.37
95,6.05
96,6.47
97,3.8
98,0.99
99,24.66
100,9.31
101,14.23
102,20.61
103,0.72
104,5.15
105,7.47
106,12.22
107,3.28
108,9.82
109,-1.83
110,11.79
111,19.33
112,-5.34
113,13.66
114,7.17
115,1.46
116,20.37
117,7.18
118,4.0
119,3.85
120,0.6
121,2.91
122,8.64
123,0.09
124,23.47
125,5.31
126,12.9
127,-2.53
128,9.23
129,6.79
130,11.2
131,12.43
132,6.06
133,10.08
134,-4.2
135,2.33
136,8.48
137,6.9
138,0.35
139,16.41
140,13.67
141,4.87
142,18.69
143,22.84
144,14.37
145,4.01
146,6.15
147,11.03
148,8.99
149,3.3
150,16.4
151,9.78
152,5.19
153,-3.6
154,3.19
155,0.42
156,21.45
157,8.22
158,-1.1
159,-3.51
160,10.97
161,-5.57
162,0.47
163,13.57
164,15.45
165,1.49
166,26.17
167,2.7
168,9.44
169,9.21
170,17.56
171,19.68
172,11.34
173,0.17
174,23.3
175,14.33
176,10.67
177,22.37
178,22.65
179,4.77
180,-0.48
181,9.65
182,5.61
183,20.71
184,10.81
185,9.4
186,10.32
187,25.66
188,21.09
189,9.22
190,8.92
191,12.66
192,14.38
193,7.01
194,11.43
195,10.37
196,18.79
197,8.76
198,7.67
199,6.98
200,9.19
201,19.55
202,-0.5
203,4.58
204,15.2
205,4.53
206,8.43
207,25.0
208,7.94
209,15.75
210,9.52
211,13.4
212,11.21
213,9.54
214,10.1
215,13.02
216,-0.84
217,1.72
218,8.38
219,7.87
220,4.89
221,13.67
222,14.08
223,-2.99
224,4.54
225,21.73
226,12.96
227,-7.67
228,6.71
229,21.35
230,2.25
231,10.1
232,26.49
233,21.43
234,10.72
235,5.79
236,0.85
237,15.19
238,5.96
239,24.16
240,1.39
241,-0.73
242,-7.07
243,22.67
244,6.2
245,9.19
246,4.62
247,11.02
248,10.94
249,-0.16
250,18.28
251,0.36
252,4.7
253,28.77
254,-4.97
255,4.92
256,13.4
257,16.47
258,5.56
259,14.16
260,13.9
261,19.84
262,17.43
263,8.9
264,21.66
265,10.95
266,-2.98
267,-0.11
268,0.75
269,0.91
270,10.26
271,14.24
272,17.81
273,26.42
274,7.83
275,3.87
276,-3.12
277,3.06
278,20.57
279,9.12
280,1.99
281,4.54
282,22.68
283,20.48
284,21.08
285,3.65
286,8.51
287,9.0
288,-2.45
289,5.66
290,10.27
291,-1.76
292,0.35
293,26.56
294,16.38
295,21.12
296,14.47
297,23.33
298,12.5
299,12.08
300,22.81
301,12.63
302,21.08
303,9.87
304,20.16
305,-7.06
306,12.9
307,22.7
308,16.8
309,13.3
310,6.97
311,22.98
312,25.99
313,7.14
314,12.71
315,21.84
316,0.98
317,1.13
318,18.6
319,9.6
320,-4.67
321,-5.39
322,6.75
323,7.16
324,0.1
325,0.42
326,12.29
327,20.07
328,22.53
329,-1.94
330,22.15
331,13.05
332,3.39
333,8.52
334,12.03
335,23.66
336,7.69
337,-1.08
338,0.34
339,7.15
340,7.16
341,0.99
342,24.19
343,24.92
344,17.58
345,14.36
346,19.22
347,24.98
348,6.02
349,15.19
350,-4.74
351,15.64
352,11.9
353,19.67
354,0.66
355,11.3
356,19.29
357,12.33
358,9.69
359,9.43
360,11.06
361,3.14
362,10.14
363,16.57
364,16.1
365,3.22
